备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,代理机构,代理机构地址,备案内容,备案日期,备案机关,备注,注
国备2025001134,中文：塞普替尼胶囊;英文/拉丁文：Selpercatinib Capsules,国药准字HJ20220078,中文名称：——;英文名称：Eli Lilly Nederland B.V.,"Papendorpseweg 83, 3528 BJ Utrecht, the Netherlands","中文名称：——;英文名称：Lilly del Caribe, Inc.","12.6 KM 65th Infantry Road(PR01), Carolina, Puerto Rico (PR) 00985, USA",礼来苏州制药有限公司,苏州工业园区方中街109号,申请将本品有效期从24个月延长到36个月，并同步将本品的“药品说明书”及“药品注册标准（标准号：JX20220104）”中的【有效期】更新为36个月。,2025-05-23,国家药品监督管理局药品审评中心,已备案
国备2025000468,中文：氟维司群注射液;英文/拉丁文：Fulvestrant Injection,国药准字HJ20171199,中文名称：/;英文名称：AstraZeneca AB,"SE-151 85 Sodertalje, Sweden",中文名称：/;英文名称：Vetter Pharma-Fertigung GmbH & Co. KG,"Schutzenstrasse 87, D-88212 Ravensburg, Germany; Eisenbahnstraße 2-4, D-88085 Langenargen, Germany",阿斯利康投资（中国）有限公司,中国（上海）自由贸易试验区亮景路199号,更正本品生产工艺信息表附件4中的笔误信息，实际药学信息未发生变更。本次更新对氟维司群注射液的质量、安全性和有效性无影响。,2025-03-18,国家药品监督管理局药品审评中心,已备案
国备2025000073,中文：戈利木单抗注射液;英文/拉丁文：Golimumab Injection,国药准字 SJ20170050,中文名称：Janssen Biologics B.V.;英文名称：Janssen Biologics B.V.,"Einsteinweg 101, 2333 CB Leiden The Netherlands",中文名称：Cilag AG;英文名称：Cilag AG,"Hochstrasse 201, Schaffhausen, 8200, Switzerland",西安杨森制药有限公司,陕西省西安市高新区草堂科技产业基地草堂四路19号，陕西省西安市高新区高新五路4号汇诚国际17F,申请在Cilag AG（Schaffhausen，瑞士）（Cilag）进行灯检和器械组装/外包装前，删除欣普尼PFS/PFP散装注射器的UI标记，同时更新制造和检定规程相应信息。,2025-01-18,国家药品监督管理局药品审评中心,已备案
国备2025000072,中文：戈利木单抗注射液;英文/拉丁文：Golimumab Injection,国药准字SJ20202003,中文名称：Janssen Biologics B.V.;英文名称：Janssen Biologics B.V.,"Einsteinweg 101, 2333 CB Leiden The Netherlands",中文名称：Cilag AG;英文名称：Cilag AG,"Hochstrasse 201, Schaffhausen, 8200, Switzerland",西安杨森制药有限公司,陕西省西安市高新区草堂科技产业基地草堂四路19号，陕西省西安市高新区高新五路4号汇诚国际17F,申请在Cilag AG（Schaffhausen，瑞士）（Cilag）进行灯检和器械组装/外包装前，删除欣普尼PFS/PFP散装注射器的UI标记，同时更新制造和检定规程相应信息。,2025-01-18,国家药品监督管理局药品审评中心,已备案
国备2025000134,中文：注射用重组人凝血因子Ⅷ;英文/拉丁文：Recombinant Coagulation Factor VIII for Injection,国药准字SJ20180016,中文名称：不适用;英文名称：Bayer HealthCare LLC,"100 Bayer Boulevard, Whippany, NJ 07981, US",中文名称：不适用;英文名称：Bayer HealthCare LLC,"800 Dwight Way, Berkeley, CA 94710, US",拜耳医药保健有限公司,北京市北京经济技术开发区荣京东街7号,"新增Nelson Laboratory LLC，地址为6280 South Redwood Road, Salt Lake City, UT 84123, USA, 作为成品的美国药典无菌检测场地（质控和稳定性), 并在制造及检定规程和进口药品注册标准中进行了相应的更新，无菌检查方法和质量标准没有变更。",2025-01-28,国家药品监督管理局药品审评中心,已备案
国备2025000144,中文：注射用重组人促黄体激素α;英文/拉丁文：Recombinant Human Lutropin alfa for Injection,国药准字SJ20181004,中文名称：/;英文名称：Merck Europe B.V.,Gustav Mahlerplein 102，1082 MA Amsterdam，The Netherlands,"中文名称：/;英文名称：Merck Serono S.A., Succursale d'Aubonne","Zone Industrielle de l'Ouriettaz, 1170 Aubonne, Switzerland",默克雪兰诺有限公司,北京市顺义区保汇一街2号院1号（天竺综合保税区D08-20）,"更新公司内部CTD M3药学研究资料，包括以下两个变更：
1. 变更原液的鉴别方法（肽图），由RP-HPLC法变更为UPLC-UV法。
2. 变更制剂的蔗糖鉴别方法，补充完善某些参数的描述。",2025-02-06,国家药品监督管理局药品审评中心,已备案
国备2025000145,中文：注射用重组人促黄体激素α;英文/拉丁文：Recombinant Human Lutropin alfa for Injection,国药准字SJ20181005,中文名称：/;英文名称：Merck Europe B.V.,Gustav Mahlerplein 102，1082 MA Amsterdam，The Netherlands,"中文名称：/;英文名称：Merck Serono S.A., Succursale d'Aubonne","Zone Industrielle de l'Ouriettaz, 1170 Aubonne, Switzerland",默克雪兰诺有限公司,北京市顺义区保汇一街2号院1号（天竺综合保税区D08-20）,"更新公司内部CTD M3药学研究资料，包括以下两个变更：
1. 变更原液的鉴别方法（肽图），由RP-HPLC法变更为UPLC-UV法。
2. 变更制剂的蔗糖鉴别方法，补充完善某些参数的描述。",2025-02-06,国家药品监督管理局药品审评中心,已备案
国备2025000040,中文：氯吡格雷阿司匹林片;英文/拉丁文：Clopidogrel Bisulfate and Aspirin Tablets,国药准字HJ20210074,"中文名称：无;英文名称：sanofi-aventis Korea Co., Ltd.","235, Banpo-daero, Seocho-gu, Seoul, Republic of Korea","中文名称：无;英文名称：Sanofi Winthrop Industrie, Ambares Plant","1, rue de la Vierge Ambares et Lagrave 33565 Carbon Blanc Cedex France",赛诺菲（中国）投资有限公司,北京市朝阳区建国路112号7层,"申请由“赛诺菲（杭州）制药有限公司”对境外生产药品氯吡格雷阿司匹林片大包装规格（7 片/板, 3板/盒, 144盒/箱）进行境内分包装。分包装规格为28片/盒，分包装工艺为装盒、装说明书等。分包装产品的小盒和说明书仅在已批准的进口产品小盒和说明书基础上增加分包装厂信息。",2025-01-14,国家药品监督管理局药品审评中心,已备案
国备2025001714,中文：沙库巴曲缬沙坦钠片;英文/拉丁文：Sacubitril Valsartan Sodium Tablets,国药准字HJ20240113,中文名称：————;英文名称：Dr Reddys Laboratories Limited,"Formulation Tech Ops – II Survey No 42p,43,44p,45p,46p,53,54&83, Bachupally Village, Bachupally Mandal, Medchal Malkajgiri District -500090,Telangana State, India",中文名称：————;英文名称：Dr Reddys Laboratories Limited,"Formulation Tech Ops – II Survey No 42p,43,44p,45p,46p,53,54&83, Bachupally Village, Bachupally Mandal, Medchal Malkajgiri District -500090,Telangana State, India",瑞迪博士（北京）药业有限公司,北京市朝阳区建国路91号院8号楼15层1509单元,"1）对于铝箔标签，增加公司标识，生产许可证编号: M.L.No.和Code No. 。
2）对于包装小盒，增加公司标识 ，一致性评价标识 ，中文商标竺里瑞宁®和英文商标Katere®，药品追溯码，生产许可证编号: M.L.No.和Code No. ，填写批准文号。
3）对于箱签（运输标签），增加公司标识 ，增加中文商标竺里瑞宁®和英文商标Katere®，药品追溯码，生产许可证编号: M.L.No.和Code No.，填写批准文号。
4）对于说明书, 增加公司标识 , 填写执行标准，批准文号和核准日期，在备案完成后新增修改日期。说明书及质量标准依据已备案内容（国备2025001615和国备2025001616），将有效期由24个月变更为36个月。
5）在沙库巴曲缬沙坦钠片（50mg和100mg）原批准包装规格30片/盒的基础上，拟增加包装规格28片/盒，生产工艺中增加包装规格28片/盒的包装工艺参数；同时新增沙库巴曲缬沙坦钠片（规格：50mg和100mg，包装规格：28片/盒）的小盒设计稿，并在说明书中增加包装规格的相关描述。",2025-07-10,国家药品监督管理局药品审评中心,已备案
国备2025000311,中文：注射用盐酸地尔硫䓬;英文/拉丁文：Diltiazem Hydrochloride for Injection,国药准字HJ20160287,中文名称：无;英文名称：Mitsubishi Tanabe Pharma Corporation,"3-2-10, Dosho-machi, Chuo-ku, Osaka 541-8505, Japan","中文名称：无;英文名称：TAKATA Pharmaceutical Co., Ltd., Kitasaitama Plant","3207-5, Koguki, Kazo-shi, Saitama 347-0111, Japan",远大医药（天津）有限公司,天津经济技术开发区微电子工业区微三路16号,"1、将《药品再注册批准通知书》中生产企业英文名称由“Takata Seiyaku Co., Ltd. Kitasaitama Plant”变更为“TAKATA Pharmaceutical Co., Ltd., Kitasaitama Plant”。2、将说明书及标签中药品上市许可持有人的名称由“田边三菱制药株式会社”变更为“Mitsubishi Tanabe Pharma Corporation”，注册地址由“日本大阪市中央区道修町3-2-10”变更为“3-2-10, Dosho-machi, Chuo-ku, Osaka 541-8505, Japan”，生产企业名称由“高田制药株式会社 北埼玉工厂”变更为“TAKATA Pharmaceutical Co., Ltd., Kitasaitama Plant”，生产地址由“日本埼玉县加须市鸿茎3207-5”变更为“3207-5, Koguki, Kazo-shi, Saitama 347-0111, Japan”。本次变更仅为名称变更，企业及地址无实质变更。",2025-03-01,国家药品监督管理局药品审评中心,已备案
国备2025001289,中文：艾加莫德α注射液（皮下注射）;英文/拉丁文：Efgartigimod Alfa Injection (Subcutaneous Injection),国药准字SJ20240029,中文名称：无;英文名称：argenx BV,"Industriepark Zwijnaarde 7, 9052 Zwijnaarde, Belgium",中文名称：无;英文名称：Patheon Italia S.p.A.,"2° Trav. SX Via Morolense, 5-03013 Ferentino (FR), Italy",再鼎医药（上海）有限公司,中国（上海）自由贸易试验区金科路4560号1号楼南楼4层,"1.新增辅料氯化钠的供应商Merck KGaA（辅料登记号：F20200000063，状态：“A”）并相应更新制造及检定规程附录2，此变更属于微小变更。 
2.根据《已上市生物制品药学变更研究技术指导原则（试行）》、实际情况及相关研究对本品药品注册标准和制造及检定规程附录中的自建分析方法进行下列微小和中等变更，此变更不涉及任何技术变更：
1）移除非关键试剂和材料、移除非关键设备、移除主要设备的供应商信息、更新完善理化方法关键试剂和材料的供应商、级别/货号和备注栏、更新完善部分方法的运行参数，以上变更属于微小变更；
2）更新完善活性方法关键试剂和材料的供应商、级别/货号和备注栏，以上变更属于中等变更。",2025-06-05,国家药品监督管理局药品审评中心,已备案
Y国备2025000030,中文：来曲唑;英文/拉丁文：Letrozole,Y20190000099,"中文名称：台湾神隆股份有限公司;英文名称：ScinoPharm Taiwan, Ltd.",741014 台湾台南市善化区南科八路1号,"中文名称：台湾神隆股份有限公司;英文名称：ScinoPharm Taiwan, Ltd.",741014 台湾台南市善化区南科八路1号,上海神隆生化科技有限公司,上海市长宁区天山西路568号2幢502、503室,"产品所有权人及生产企业地址变更（仅地址中的邮编由5位升级为6位的变更）。更新后的产品所有权人（生产企业）名称和地址如下。
产品所有权人：台湾神隆股份有限公司 741014 台湾台南市善化区南科八路1号
生产企业：台湾神隆股份有限公司 741014 台湾台南市善化区南科八路1号",2025-01-11,国家药品监督管理局药品审评中心,已备案
Y国备2025000563,中文：硫酸沙丁胺醇;英文/拉丁文：Salbutamol Sulfate,Y20190000025,中文名称：Neuland Laboratories Ltd;英文名称：Neuland Laboratories Ltd,"Unit-Ⅰ, Sy. No. 347 ,473, 474, 490/2,Bonthapally Village, Veerabhadraswamy Temple Road, Gummadidala Mandal，Sangareddy District -502 313 ,Telangana State. India.",中文名称：Neuland Laboratories Ltd;英文名称：Neuland Laboratories Ltd,"Unit-Ⅰ, Sy. No. 347 ,473, 474, 490/2,Bonthapally Village, Veerabhadraswamy Temple Road, Gummadidala Mandal，Sangareddy District -502 313 ,Telangana State. India.",上海纽强普医药科技有限公司,上海市浦东新区三林路235号12幢322室,将硫酸沙丁胺醇质量标准中有关物质检测项下的沙丁胺醇系统适用性对照品变更为沙丁胺醇峰鉴别用对照品进行检测，经过对比研究，证明两个对照品在系统适用性判定标准中具有等同性，变更对照品对有关物质检测没有影响。,2025-03-26,国家药品监督管理局药品审评中心,已备案
国备2025000214,中文：度普利尤单抗注射液;英文/拉丁文：Dupilumab Injection,国药准字SJ20200017,中文名称：Sanofi Winthrop Industrie;英文名称：Sanofi Winthrop Industrie,"82 avenue Raspail, 94250 Gentilly, France",中文名称：Sanofi Winthrop Industrie;英文名称：Sanofi Winthrop Industrie,"1051 Boulevard Industriel, 76580 Le Trait, France",赛诺菲（中国）投资有限公司,北京市朝阳区建国路112号7层,在本品已获批的现行版外包装盒上增加二维码，扫描后显示内容与中国现行已获批的最新版说明书中【使用说明】相关内容完全一致；其他部分保持不变。,2025-02-19,国家药品监督管理局药品审评中心,已备案
国备2025000213,中文：度普利尤单抗注射液;英文/拉丁文：Dupilumab Injection,国药准字SJ20210024,中文名称：Sanofi Winthrop Industrie;英文名称：Sanofi Winthrop Industrie,"82 avenue Raspail, 94250 Gentilly, France",中文名称：Sanofi Winthrop Industrie;英文名称：Sanofi Winthrop Industrie,"1051 Boulevard Industriel, 76580 Le Trait, France",赛诺菲（中国）投资有限公司,北京市朝阳区建国路112号7层,在本品已获批的现行版外包装盒上增加二维码，扫描后显示内容与中国现行已获批的最新版说明书中【使用说明】相关内容完全一致；其他部分保持不变。,2025-02-19,国家药品监督管理局药品审评中心,已备案
Y国备2025000731,中文：硝酸毛果芸香碱;英文/拉丁文：Pilocarpine Nitrate,Y20210000415,中文名称：Anidro do Brasil Extracoes S.A.;英文名称：Anidro do Brasil Extracoes S.A.,"Rua Pilocarpina, 1000 – Bairro Igaracu Parnaíba PI CEP: 64216-815",中文名称：Anidro do Brasil Extracoes S.A.;英文名称：Anidro do Brasil Extracoes S.A.,"Rua Pilocarpina, 1000 – Bairro Igaracu Parnaíba PI CEP: 64216-815",广州安信医药有限公司,广州高新技术产业开发区科学城揽月路80号科技创新基地D区第6层614-616单元（自主申报）,延长药品有效期备案：基于当前稳定性研究数据，将本品有效期从“48个月”延长至“72个月”。,2025-04-10,国家药品监督管理局药品审评中心,经审查，请持有人关注延长后有效期超过5年的变更立题合理性。取消本次备案事项。
国备2025000181,中文：氨磺必利片;英文/拉丁文：Amisulpride Tablets,国药准字HJ20171121和国药准字HJ20171122,中文名称：/;英文名称：Sanofi Winthrop Industrie,"82 Avenue Raspail, 94250 Gentilly, France",中文名称：/;英文名称：DELPHARM DIJON,"6, boulevard de L'Europe, 21800 QUETIGNY, France",赛诺菲（中国）投资有限公司,北京市朝阳区建国路112号7层,"1. 变更原料药生产厂名称和地址（行政性变更）：由“Sanofi Chimie”变更为“Sanofi Winthrop Industrie”；生产厂地址由：“45, Chemin de Météline, B.P.15, 04201 Sisteron Cedex – France ”变更为：“45, chemin de Météline 04200 Sisteron – France”，生产厂的实际位置保持不变。
2. 删除无活性中间体（Iodomesac 和 Acilian）的生产厂: Finorga S.A.S, Chasse sur Rhône, France 注册生产中间体 Iodomesac; Finorga S.A.S. Mourenx, France 注册生产氨磺必利活性物质合成的中间体Iodomesac 和 Acilian。
3. 新增一家用于原料药生产的中间体生产厂：EUROAPI France, 地址：4 La Paterie 63480 VERTOLAYE, France，作为Acilian 中间体的替代生产厂。",2025-02-13,国家药品监督管理局药品审评中心,已备案
国备2025000004,中文：依折麦布辛伐他汀片;英文/拉丁文：Ezetimibe and Simvastatin Tablets,国药准字HJ20170277 国药准字HJ20170278 国药准字HJ20170282,中文名称：不适用;英文名称：N.V. Organon,"Kloosterstraat 6, 5349 AB Oss, The Netherlands",中文名称：不适用;英文名称：MSD INTERNATIONAL GMBH (SINGAPORE BRANCH),21 TUAS SOUTH AVENUE 6 SINGAPORE 637766,欧加隆（上海）医药科技有限公司,中国（上海）自由贸易试验区东育路255弄4号A栋5层503单元（名义楼层，实际楼层4层）,本品境外生产药品说明书安全性信息更新和修订包装标签的申请已获得批准，因此申请修订境外生产药品分包装的说明书，小盒标签的相关内容： 1. 根据境外生产药品说明书已批准内容更新分包装说明书【不良反应】，【注意事项】项下内容。 2. 根据公司统一要求更新包装标签的排版及设计风格，同时更新公司权属内容中的修订年份。除上述变更内容，其他文字内容均未变更，且变更后的包装标签符合24号令的规定。,2025-01-08,国家药品监督管理局药品审评中心,已备案
国备2025000303,中文：多替拉韦钠片;英文/拉丁文：Dolutegravir Sodium Tablets,国药准字HJ20150683,中文名称：不适用;英文名称：ViiV Healthcare B.V.,"Van Asch van Wijckstraat 55H, 3811 LP Amersfoort, The Netherlands",中文名称：不适用;英文名称：Delpharm Poznan S.A,"ul. Grunwaldzka 189, 60-322 Poznan, Poland",葛兰素史克（中国）投资有限公司,北京市朝阳区东四环中路56号楼9层901 单元901、902、903、905、908、909、910房间,将上海迪赛诺化学制药有限公司 (地址：中国上海市浦东新区老港镇滨海路417号，邮编：201302) 注册为多替拉韦钠原料药（路线C）的微粉化替代厂及质量控制检验和放行替代厂。此外，在保持微粉化输入能量不变的前提下，对替代的微粉化工序参数进行微小变更。同时，对HPLC法测定对映体含量和非对映体含量的替代方法（路线C）进行编辑性更新。,2025-02-28,国家药品监督管理局药品审评中心,已备案
Y国备2025000655,中文：匹伐他汀钙;英文/拉丁文：Pitavastatin Calcium,Y20190021498,"中文名称：/;英文名称：KOLON LIFE SCIENCE, INC.","54 Gieopdosi 1-ro, Daesowon-myeon, Chungju-si, Chungcheongbuk-do, Republic of Korea","中文名称：/;英文名称：KOLON LIFE SCIENCE, INC.","54 Gieopdosi 1-ro, Daesowon-myeon, Chungju-si, Chungcheongbuk-do, Republic of Korea",泊诺（天津）创新医药研究有限公司,天津自贸试验区（东疆保税港区）呼伦贝尔路426号铭海中心4号楼- 3、7-901,"备案涉及内容:药学研究信息：
1.变更起始物料FDDA的有关物质项检测方法
2.变更中间体PITA-1、 PITA-3的有关物质项检测方法",2025-04-03,国家药品监督管理局药品审评中心,已备案
国备2025000171,中文：盐酸普拉克索缓释片;英文/拉丁文：Pramipexole Dihydrochloride Sustained-release Tablets,国药准字HJ20150024,中文名称：/;英文名称：Boehringer Ingelheim International GmbH,"Binger Strasse 173, 55216 Ingelheim am Rhein, Germany",中文名称：/;英文名称：Rottendorf Pharma GmbH,"Ostenfelder Straße 51-61, 59320 Ennigerloh，Germany",勃林格殷格翰(中国)投资有限公司,中国（上海）自由贸易试验区李时珍路257号1号楼,"根据公司要求，备案如下中等变更：
1. 公司内部变更编号CRC6820：更新原料药盐酸普拉克索一水合物的技术文件3.2.S相关章节，以符合现行版欧洲药典各论的要求，同时补充尚未在中国递交的原料药技术文件，以形成完整的原料药注册资料；
2. 公司内部变更编号CRC7987：将第3.2.P.1剂型及产品组成中原料药的参考标准从“公司标准”调整为“欧洲药典”。",2025-02-08,国家药品监督管理局药品审评中心,经审查，1.补充尚未在中国递交的原料药技术文件以形成完整的原料药注册资料，不属于备案范畴。2.制剂及原料药的其他变更涉及重大变更，如需变更请递交补充申请。
国备2025000165,中文：盐酸普拉克索缓释片;英文/拉丁文：Pramipexole Dihydrochloride Sustained-release Tablets,国药准字HJ20140581 国药准字HJ20140582,中文名称：/;英文名称：Boehringer Ingelheim International GmbH,"Binger Strasse 173, 55216 Ingelheim am Rhein, Germany",中文名称：/;英文名称：Rottendorf Pharma GmbH,"Ostenfelder Straße 51-61, 59320 Ennigerloh，Germany",勃林格殷格翰(中国)投资有限公司,中国（上海）自由贸易试验区李时珍路257号1号楼,"根据公司要求，备案如下中等变更：
1. 公司内部变更编号CRC6820：更新原料药盐酸普拉克索一水合物的技术文件3.2.S相关章节，以符合现行版欧洲药典各论的要求，同时补充尚未在中国递交的原料药技术文件，以形成完整的原料药注册资料；
2. 公司内部变更编号CRC7987：将第3.2.P.1剂型及产品组成中原料药的参考标准从“公司标准”调整为“欧洲药典”。",2025-02-07,国家药品监督管理局药品审评中心,经审查，1.补充尚未在中国递交的原料药技术文件以形成完整的原料药注册资料，不属于备案范畴。2.制剂及原料药的其他变更涉及重大变更，如需变更请递交补充申请。
Y国备2025000177,中文：卤米松一水合物;英文/拉丁文：halometasone,Y20170001104,中文名称：Sterling S.p.A.;英文名称：Sterling S.p.A.,SOLOMEO-CORCIANO(PG)-VIA DELLA CARBONERIA 30,中文名称：Sterling S.p.A.;英文名称：Sterling S.p.A.,SOLOMEO-CORCIANO(PG)-VIA DELLA CARBONERIA 30,上海佰利源医药科技有限公司,上海市闵行区颛兴东路1277弄54号402室,注册代理由“苏州中诺进出口有限公司913205817573077172”变更为“上海佰利源医药医药科技有限公司91310112MA1GF2KC6D”,2025-02-11,国家药品监督管理局药品审评中心,已备案
国备2025000136,中文：注射用重组人凝血因子Ⅷ;英文/拉丁文：Recombinant Coagulation Factor VIII for Injection,国药准字SJ20180018,中文名称：不适用;英文名称：Bayer HealthCare LLC,"100 Bayer Boulevard, Whippany, NJ 07981, US",中文名称：不适用;英文名称：Bayer HealthCare LLC,"800 Dwight Way, Berkeley, CA 94710, US",拜耳医药保健有限公司,北京市北京经济技术开发区荣京东街7号,"新增Nelson Laboratory LLC, 地址为6280 South Redwood Road, Salt Lake City, UT 84123, USA, 作为成品的美国药典无菌检测场地 (质控和稳定性), 并在制造及检定规程和进口药品注册标准中进行了相应的更新，无菌检查方法和质量标准没有变更。",2025-01-28,国家药品监督管理局药品审评中心,已备案
国备2025000135,中文：注射用重组人凝血因子Ⅷ;英文/拉丁文：Recombinant Coagulation Factor VIII for Injection,国药准字SJ20180017,中文名称：不适用;英文名称：Bayer HealthCare LLC,"100 Bayer Boulevard, Whippany, NJ 07981, US",中文名称：不适用;英文名称：Bayer HealthCare LLC,"800 Dwight Way, Berkeley, CA 94710, US",拜耳医药保健有限公司,北京市北京经济技术开发区荣京东街7号,"新增Nelson Laboratory LLC, 地址为6280 South Redwood Road, Salt Lake City, UT 84123, USA, 作为成品的美国药典无菌检测场地（质控和稳定性), 并在制造及检定规程和进口药品注册标准中进行了相应的更新, 无菌检查方法和质量标准没有变更。",2025-01-28,国家药品监督管理局药品审评中心,已备案
国备2025000386,中文：妥洛特罗贴剂;英文/拉丁文：Tulobuterol Patch,国药准字HJ20110366,中文名称：----;英文名称：Nitto Denko Corporation,"1-1-2 Shimohozumi, Ibaraki, Osaka 567-8680","中文名称：----;英文名称：Nitto Denko Corporation, Tohoku Plant","101 Sunada, Shimonome, Iwadeyama, Osaki, Miyagi 989-6493",深圳万乐药业有限公司,深圳市坪山新区兰竹东路国家生物医药产业基地万乐药业大厦,1、根据本品再注册批注通知书（通知书编号：2024S05377）将说明书、小盒标签、中箱标签和大箱标签中的“进口药品注册证号：H20110366”统一修订为“药品批准文号：国药准字HJ20110366”；在小盒、中箱、大箱标签统一增加上市许可持有人的英文名称和地址，统一增加生产企业的中英文名称和地址，新增的名称和地址与批准信息一致，未发生实际变更。2、说明书：增加境内责任人“深圳万乐药业有限公司”及其地址、电话号码等信息，删除中国联络处“深圳万维医药贸易有限公司”相关信息，更新说明书的修改日期。3、小盒标签：删除“Nitto”字样。4、大箱标签：将“规格：0.5毫克”规范修订为“规格：0.5毫克/贴”。,2025-03-07,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
Y国备2025000028,中文：克拉屈滨;英文/拉丁文：Cladribine,Y20220000291,中文名称：台湾神隆股份有限公司;英文名称：Scinopharm Taiwan，Ltd.,741014台湾台南市善化区南科八路1号,中文名称：台湾神隆股份有限公司;英文名称：ScinoPharm Taiwan，Ltd.,741014台湾台南市善化区南科八路1号,上海神隆生化科技有限公司,上海市长宁区天山西路568号2幢502、503室,产品所有权人及生产企业地址变更（仅地址中的邮编由5位升级为6位的变更），更新后的产品所有权人（生产企业）名称和地址： 台湾神隆股份有限公司 ，741014 台湾台南市善化区南科八路1号 。,2025-01-10,国家药品监督管理局药品审评中心,已备案
Y国备2025000029,中文：瑞加诺生;英文/拉丁文：Regadenoson,Y20170001355,中文名称：台湾神隆股份有限公司;英文名称：Scinopharm Taiwan，Ltd.,741014台湾台南市善化区南科八路1号,中文名称：台湾神隆股份有限公司;英文名称：ScinoPharm Taiwan，Ltd.,741014台湾台南市善化区南科八路1号,上海神隆生化科技有限公司,上海市长宁区天山西路568号2幢502、503室,产品所有权人及生产企业地址变更（仅地址中的邮编由5位升级为6位的变更），更新后的产品所有权人（生产企业）名称和地址： 台湾神隆股份有限公司 ，741014 台湾台南市善化区南科八路1号 。,2025-01-10,国家药品监督管理局药品审评中心,已备案
Y国备2025000027,中文：氢溴酸加兰他敏;英文/拉丁文：Galantamine Hydrobromide,Y20200001202,中文名称：台湾神隆股份有限公司;英文名称：Scinopharm Taiwan，Ltd.,741014台湾台南市善化区南科八路1号,中文名称：台湾神隆股份有限公司;英文名称：ScinoPharm Taiwan，Ltd.,741014台湾台南市善化区南科八路1号,上海神隆生化科技有限公司,上海市长宁区天山西路568号2幢502、503,产品所有权人及生产企业地址变更（仅地址中的邮编由5位升级为6位的变更），更新后的产品所有权人（生产企业）名称和地址： 台湾神隆股份有限公司 ，741014 台湾台南市善化区南科八路1号 。,2025-01-10,国家药品监督管理局药品审评中心,已备案
国备2025001606,中文：奥马珠单抗注射液;英文/拉丁文：Omalizumab Injection,国药准字SJ20220016,中文名称：无;英文名称：Novartis Europharm Limited,"Vista Building, Elm Park, Merrion Road, Dublin 4, Ireland",中文名称：无;英文名称：Vetter Pharma-Fertigung GmbH & Co. KG,"Eisenbahnstrasse 2-4, D-88085 Langenargen, Germany",北京诺华制药有限公司,北京市昌平区永安路31号,1.增加原液生产工艺中使用的原材料甲氨蝶呤钠注射液的鉴别项检测方法。2.变更原液生产工艺中使用的原材料甲氨蝶呤钠注射液的鉴别项产品配置的描述。3.延长原液生产过程中阳离子交换色谱（CEX）快流速SP琼脂糖凝胶色谱树脂的使用寿命。4.延长原液生产过程中阴离子交换色谱（AEX）快流速Q琼脂糖凝胶色谱树脂的使用寿命。,2025-07-01,国家药品监督管理局药品审评中心,已备案
国备2025000528,中文：盐酸羟考酮缓释片;英文/拉丁文：Oxycodone Hydrochloride Prolonged-release Tablets,国药准字HJ20140322,中文名称：无;英文名称：NAPP PHARMACEUTICALS LIMITED,"Cambridge Science Park,Milton Road,Cambridge,CB4 0GW,United Kingdom",中文名称：无;英文名称：BARD PHARMACEUTICALS LIMITED,"Unit 191, Cambridge Science Park, Milton Road, Cambridge, CB4 0GW, United Kingdom",萌蒂（中国）制药有限公司,北京市通州区中关村科技园区通州园金桥科技产业基地景盛南四街13号20号厂房,根据本品批准的进口产品说明书，更新分包装说明书安全性内容及新增境内责任人相关信息。,2025-03-21,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025000526,中文：盐酸羟考酮缓释片;英文/拉丁文：Oxycodone Hydrochloride Prolonged-release Tablets,国药准字HJ20140323,中文名称：无;英文名称：NAPP PHARMACEUTICALS LIMITED,"Cambridge Science Park, Milton Road, Cambridge, CB4 0GW, United Kingdom",中文名称：无;英文名称：BARD PHARMACEUTICALS LIMITED,"Unit 191, Cambridge Science Park, Milton Road, Cambridge, CB4 0GW, United Kingdom",萌蒂（中国）制药有限公司,北京市通州区中关村科技园区通州园金桥科技产业基地景盛南四街13号20号厂房,根据本品批准的进口产品说明书，更新分包装说明书安全性内容及新增境内责任人相关信息。,2025-03-21,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
